#
#N Pointing	tstart	tend	Obs time
#		s
1	210	219	9
2	219	228	9
3	228	237	9
4	237	247	10
5	247	257	10
6	257	268	11
7	268	279	11
8	279	291	12
9	291	303	12
10	303	316	13
11	316	330	14
12	330	344	14
13	344	359	15
14	359	375	16
15	375	392	17
16	392	410	18
17	410	429	19
18	429	450	21
19	450	473	23
20	473	499	26
21	499	527	28
22	527	557	30
23	557	590	33
24	590	626	36
25	626	666	40
26	666	710	44
27	710	759	49
28	759	814	55
29	814	876	62
30	876	946	70
31	946	1027	81
32	1027	1120	93
33	1120	1229	109
34	1229	1360	131
35	1360	1516	156
36	1516	1712	196
37	1712	1958	246
38	1958	2284	326
39	2284	2735	451
40	2735	3402	667
41	3402	4499	1097
42	4499	6708	2209
