#
#N Pointing	tstart	tend	Obs time
#		s
1	210	219	9
2	219	228	9
3	228	237	9
4	237	246	9
5	246	255	9
6	255	264	9
7	264	273	9
8	273	283	10
9	283	293	10
10	293	303	10
11	303	313	10
12	313	324	11
13	324	335	11
14	335	346	11
15	346	357	11
16	357	368	11
17	368	379	11
18	379	391	12
19	391	403	12
20	403	415	12
21	415	427	12
22	427	439	12
23	439	452	13
24	452	465	13
25	465	478	13
26	478	491	13
27	491	505	14
28	505	519	14
29	519	533	14
30	533	548	15
31	548	563	15
32	563	579	16
33	579	595	16
34	595	612	17
35	612	630	18
36	630	648	18
37	648	667	19
38	667	686	19
39	686	706	20
40	706	726	20
41	726	747	21
42	747	768	21
43	768	790	22
44	790	812	22
45	812	835	23
46	835	859	24
47	859	883	24
48	883	908	25
49	908	934	26
50	934	961	27
51	961	988	27
52	988	1016	28
53	1016	1045	29
54	1045	1075	30
55	1075	1106	31
56	1106	1138	32
57	1138	1171	33
58	1171	1205	34
59	1205	1241	36
60	1241	1278	37
61	1278	1316	38
62	1316	1356	40
63	1356	1397	41
64	1397	1440	43
65	1440	1485	45
66	1485	1532	47
67	1532	1581	49
68	1581	1632	51
69	1632	1686	54
70	1686	1743	57
71	1743	1803	60
72	1803	1867	64
73	1867	1936	69
74	1936	2011	75
75	2011	2091	80
76	2091	2175	84
77	2175	2264	89
78	2264	2359	95
79	2359	2461	102
80	2461	2571	110
81	2571	2688	117
82	2688	2812	124
83	2812	2946	134
84	2946	3091	145
85	3091	3250	159
86	3250	3421	171
87	3421	3607	186
88	3607	3811	204
89	3811	4038	227
90	4038	4288	250
91	4288	4564	276
92	4564	4874	310
93	4874	5228	354
94	5228	5625	397
95	5625	6080	455
96	6080	6615	535
97	6615	7235	620
98	7235	7980	745
99	7980	8885	905
100	8885	10008	1123
