#
#N Pointing	tstart	tend	Obs time
#		s
1	210	216	6
2	216	222	6
3	222	228	6
4	228	234	6
5	234	240	6
6	240	246	6
7	246	252	6
8	252	258	6
9	258	264	6
10	264	270	6
11	270	276	6
12	276	282	6
13	282	288	6
14	288	294	6
15	294	300	6
16	300	306	6
17	306	312	6
18	312	318	6
19	318	324	6
20	324	331	7
21	331	338	7
22	338	345	7
23	345	352	7
24	352	359	7
25	359	366	7
26	366	373	7
27	373	380	7
28	380	387	7
29	387	395	8
30	395	403	8
31	403	411	8
32	411	419	8
33	419	427	8
34	427	435	8
35	435	443	8
36	443	451	8
37	451	459	8
38	459	467	8
39	467	475	8
40	475	484	9
41	484	493	9
42	493	502	9
43	502	511	9
44	511	520	9
45	520	529	9
46	529	538	9
47	538	547	9
48	547	556	9
49	556	565	9
50	565	575	10
51	575	585	10
52	585	595	10
53	595	605	10
54	605	615	10
55	615	625	10
56	625	635	10
57	635	645	10
58	645	656	11
59	656	667	11
60	667	678	11
61	678	689	11
62	689	700	11
63	700	712	12
64	712	724	12
65	724	736	12
66	736	748	12
67	748	761	13
68	761	774	13
69	774	787	13
70	787	801	14
71	801	815	14
72	815	829	14
73	829	843	14
74	843	858	15
75	858	873	15
76	873	888	15
77	888	903	15
78	903	919	16
79	919	935	16
80	935	951	16
81	951	967	16
82	967	984	17
83	984	1001	17
84	1001	1018	17
85	1018	1036	18
86	1036	1054	18
87	1054	1072	18
88	1072	1091	19
89	1091	1110	19
90	1110	1129	19
91	1129	1149	20
92	1149	1169	20
93	1169	1190	21
94	1190	1211	21
95	1211	1233	22
96	1233	1255	22
97	1255	1278	23
98	1278	1301	23
99	1301	1324	23
100	1324	1348	24
101	1348	1372	24
102	1372	1397	25
103	1397	1422	25
104	1422	1448	26
105	1448	1475	27
106	1475	1502	27
107	1502	1530	28
108	1530	1559	29
109	1559	1589	30
110	1589	1619	30
111	1619	1650	31
112	1650	1682	32
113	1682	1714	32
114	1714	1747	33
115	1747	1781	34
116	1781	1816	35
117	1816	1852	36
118	1852	1889	37
119	1889	1927	38
120	1927	1966	39
121	1966	2007	41
122	2007	2049	42
123	2049	2093	44
124	2093	2138	45
125	2138	2185	47
126	2185	2234	49
127	2234	2285	51
128	2285	2338	53
129	2338	2394	56
130	2394	2453	59
131	2453	2516	63
132	2516	2582	66
133	2582	2650	68
134	2650	2721	71
135	2721	2795	74
136	2795	2872	77
137	2872	2953	81
138	2953	3038	85
139	3038	3127	89
140	3127	3221	94
141	3221	3319	98
142	3319	3422	103
143	3422	3530	108
144	3530	3644	114
145	3644	3765	121
146	3765	3894	129
147	3894	4032	138
148	4032	4178	146
149	4178	4332	154
150	4332	4496	164
151	4496	4672	176
152	4672	4862	190
153	4862	5069	207
154	5069	5292	223
155	5292	5532	240
156	5532	5792	260
157	5792	6077	285
158	6077	6395	318
159	6395	6745	350
160	6745	7130	385
161	7130	7561	431
162	7561	8055	494
163	8055	8614	559
164	8614	9251	637
165	9251	10002	751
