#
#N Pointing	tstart	tend	Obs time
#		s
1	210	214	4
2	214	218	4
3	218	222	4
4	222	226	4
5	226	230	4
6	230	234	4
7	234	238	4
8	238	242	4
9	242	246	4
10	246	250	4
11	250	255	5
12	255	260	5
13	260	265	5
14	265	270	5
15	270	275	5
16	275	280	5
17	280	285	5
18	285	290	5
19	290	295	5
20	295	300	5
21	300	305	5
22	305	311	6
23	311	317	6
24	317	323	6
25	323	329	6
26	329	335	6
27	335	341	6
28	341	347	6
29	347	353	6
30	353	359	6
31	359	365	6
32	365	372	7
33	372	379	7
34	379	386	7
35	386	393	7
36	393	400	7
37	400	407	7
38	407	414	7
39	414	421	7
40	421	428	7
41	428	436	8
42	436	444	8
43	444	452	8
44	452	460	8
45	460	468	8
46	468	476	8
47	476	484	8
48	484	493	9
49	493	502	9
50	502	511	9
51	511	520	9
52	520	529	9
53	529	538	9
54	538	548	10
55	548	558	10
56	558	568	10
57	568	578	10
58	578	588	10
59	588	599	11
60	599	610	11
61	610	621	11
62	621	632	11
63	632	644	12
64	644	656	12
65	656	668	12
66	668	680	12
67	680	693	13
68	693	706	13
69	706	719	13
70	719	733	14
71	733	747	14
72	747	761	14
73	761	776	15
74	776	791	15
75	791	807	16
76	807	823	16
77	823	840	17
78	840	857	17
79	857	875	18
80	875	893	18
81	893	912	19
82	912	932	20
83	932	953	21
84	953	975	22
85	975	998	23
86	998	1022	24
87	1022	1047	25
88	1047	1073	26
89	1073	1099	26
90	1099	1126	27
91	1126	1154	28
92	1154	1183	29
93	1183	1214	31
94	1214	1246	32
95	1246	1280	34
96	1280	1315	35
97	1315	1351	36
98	1351	1389	38
99	1389	1428	39
100	1428	1469	41
101	1469	1512	43
102	1512	1558	46
103	1558	1606	48
104	1606	1657	51
105	1657	1710	53
106	1710	1766	56
107	1766	1825	59
108	1825	1887	62
109	1887	1954	67
110	1954	2025	71
111	2025	2101	76
112	2101	2181	80
113	2181	2266	85
114	2266	2357	91
115	2357	2456	99
116	2456	2564	108
117	2564	2679	115
118	2679	2803	124
119	2803	2938	135
120	2938	3086	148
121	3086	3251	165
122	3251	3431	180
123	3431	3629	198
124	3629	3850	221
125	3850	4102	252
126	4102	4384	282
127	4384	4703	319
128	4703	5077	374
129	5077	5511	434
130	5511	6020	509
131	6020	6642	622
132	6642	7394	752
133	7394	8353	959
134	8353	9586	1233
