#
#N Pointing	tstart	tend	Obs time
#		s
1	210	223	13
2	223	236	13
3	236	250	14
4	250	264	14
5	264	278	14
6	278	292	14
7	292	306	14
8	306	321	15
9	321	336	15
10	336	352	16
11	352	368	16
12	368	385	17
13	385	402	17
14	402	420	18
15	420	438	18
16	438	457	19
17	457	476	19
18	476	496	20
19	496	516	20
20	516	537	21
21	537	558	21
22	558	580	22
23	580	602	22
24	602	625	23
25	625	649	24
26	649	674	25
27	674	700	26
28	700	727	27
29	727	755	28
30	755	785	30
31	785	817	32
32	817	850	33
33	850	884	34
34	884	919	35
35	919	956	37
36	956	994	38
37	994	1034	40
38	1034	1076	42
39	1076	1119	43
40	1119	1164	45
41	1164	1212	48
42	1212	1262	50
43	1262	1315	53
44	1315	1370	55
45	1370	1428	58
46	1428	1489	61
47	1489	1553	64
48	1553	1622	69
49	1622	1694	72
50	1694	1770	76
51	1770	1851	81
52	1851	1938	87
53	1938	2031	93
54	2031	2132	101
55	2132	2242	110
56	2242	2364	122
57	2364	2502	138
58	2502	2657	155
59	2657	2826	169
60	2826	3013	187
61	3013	3224	211
62	3224	3459	235
63	3459	3723	264
64	3723	4028	305
65	4028	4379	351
66	4379	4787	408
67	4787	5278	491
68	5278	5865	587
69	5865	6601	736
70	6601	7530	929
71	7530	8778	1248
