#
#N Pointing	tstart	tend	Obs time
#		s
1	210	230	20
2	230	251	21
3	251	273	22
4	273	295	22
5	295	318	23
6	318	342	24
7	342	367	25
8	367	394	27
9	394	422	28
10	422	451	29
11	451	481	30
12	481	513	32
13	513	546	33
14	546	580	34
15	580	616	36
16	616	653	37
17	653	693	40
18	693	736	43
19	736	783	47
20	783	834	51
21	834	887	53
22	887	944	57
23	944	1005	61
24	1005	1069	64
25	1069	1138	69
26	1138	1212	74
27	1212	1292	80
28	1292	1377	85
29	1377	1469	92
30	1469	1569	100
31	1569	1678	109
32	1678	1796	118
33	1796	1926	130
34	1926	2071	145
35	2071	2234	163
36	2234	2423	189
37	2423	2647	224
38	2647	2902	255
39	2902	3199	297
40	3199	3546	347
41	3546	3958	412
42	3958	4456	498
43	4456	5069	613
44	5069	5841	772
45	5841	6854	1013
46	6854	8230	1376
