#
#N Pointing	tstart	tend	Obs time
#		s
1	210	220	10
2	220	231	11
3	231	242	11
4	242	253	11
5	253	264	11
6	264	276	12
7	276	288	12
8	288	300	12
9	300	313	13
10	313	326	13
11	326	340	14
12	340	355	15
13	355	371	16
14	371	388	17
15	388	406	18
16	406	424	18
17	424	443	19
18	443	463	20
19	463	484	21
20	484	506	22
21	506	529	23
22	529	553	24
23	553	578	25
24	578	605	27
25	605	633	28
26	633	663	30
27	663	694	31
28	694	727	33
29	727	762	35
30	762	800	38
31	800	840	40
32	840	883	43
33	883	929	46
34	929	978	49
35	978	1032	54
36	1032	1091	59
37	1091	1156	65
38	1156	1230	74
39	1230	1315	85
40	1315	1409	94
41	1409	1515	106
42	1515	1636	121
43	1636	1773	137
44	1773	1931	158
45	1931	2117	186
46	2117	2335	218
47	2335	2601	266
48	2601	2927	326
49	2927	3346	419
50	3346	3895	549
51	3895	4665	770
52	4665	5834	1169
53	5834	7875	2041
