#
#N Pointing	tstart	tend	Obs time
#		s
1	210	229	19
2	229	249	20
3	249	270	21
4	270	291	21
5	291	313	22
6	313	335	22
7	335	359	24
8	359	384	25
9	384	410	26
10	410	437	27
11	437	465	28
12	465	494	29
13	494	524	30
14	524	555	31
15	555	587	32
16	587	620	33
17	620	655	35
18	655	692	37
19	692	732	40
20	732	775	43
21	775	821	46
22	821	870	49
23	870	921	51
24	921	975	54
25	975	1033	58
26	1033	1094	61
27	1094	1158	64
28	1158	1227	69
29	1227	1301	74
30	1301	1379	78
31	1379	1463	84
32	1463	1553	90
33	1553	1651	98
34	1651	1756	105
35	1756	1870	114
36	1870	1995	125
37	1995	2133	138
38	2133	2288	155
39	2288	2467	179
40	2467	2676	209
41	2676	2910	234
42	2910	3180	270
43	3180	3490	310
44	3490	3850	360
45	3850	4280	430
46	4280	4791	511
47	4791	5424	633
48	5424	6212	788
49	6212	7237	1025
50	7237	8625	1388
