#
#N Pointing	tstart	tend	Obs time
#		s
1	210	246	36
2	246	282	36
3	282	317	35
4	317	352	35
5	352	387	35
6	387	422	35
7	422	459	37
8	459	498	39
9	498	538	40
10	538	579	41
11	579	621	42
12	621	664	43
13	664	710	46
14	710	758	48
15	758	809	51
16	809	863	54
17	863	919	56
18	919	977	58
19	977	1037	60
20	1037	1099	62
21	1099	1164	65
22	1164	1232	68
23	1232	1303	71
24	1303	1379	76
25	1379	1460	81
26	1460	1548	88
27	1548	1644	96
28	1644	1745	101
29	1745	1852	107
30	1852	1966	114
31	1966	2088	122
32	2088	2218	130
33	2218	2357	139
34	2357	2507	150
35	2507	2669	162
36	2669	2842	173
37	2842	3030	188
38	3030	3236	206
39	3236	3460	224
40	3460	3704	244
41	3704	3974	270
42	3974	4277	303
43	4277	4623	346
44	4623	5033	410
45	5033	5513	480
46	5513	6065	552
47	6065	6717	652
48	6717	7483	766
49	7483	8418	935
50	8418	9559	1141
