#
#N Pointing	tstart	tend	Obs time
#		s
1	210	221	11
2	221	232	11
3	232	243	11
4	243	254	11
5	254	265	11
6	265	276	11
7	276	288	12
8	288	300	12
9	300	312	12
10	312	324	12
11	324	337	13
12	337	350	13
13	350	363	13
14	363	376	13
15	376	389	13
16	389	402	13
17	402	415	13
18	415	429	14
19	429	443	14
20	443	457	14
21	457	472	15
22	472	487	15
23	487	503	16
24	503	519	16
25	519	535	16
26	535	552	17
27	552	569	17
28	569	586	17
29	586	603	17
30	603	621	18
31	621	639	18
32	639	657	18
33	657	676	19
34	676	695	19
35	695	714	19
36	714	734	20
37	734	754	20
38	754	774	20
39	774	795	21
40	795	816	21
41	816	838	22
42	838	861	23
43	861	884	23
44	884	908	24
45	908	933	25
46	933	959	26
47	959	986	27
48	986	1014	28
49	1014	1043	29
50	1043	1073	30
51	1073	1103	30
52	1103	1134	31
53	1134	1166	32
54	1166	1199	33
55	1199	1233	34
56	1233	1268	35
57	1268	1304	36
58	1304	1341	37
59	1341	1379	38
60	1379	1418	39
61	1418	1459	41
62	1459	1501	42
63	1501	1544	43
64	1544	1589	45
65	1589	1636	47
66	1636	1684	48
67	1684	1734	50
68	1734	1785	51
69	1785	1838	53
70	1838	1893	55
71	1893	1951	58
72	1951	2011	60
73	2011	2074	63
74	2074	2139	65
75	2139	2207	68
76	2207	2278	71
77	2278	2352	74
78	2352	2429	77
79	2429	2511	82
80	2511	2597	86
81	2597	2688	91
82	2688	2785	97
83	2785	2889	104
84	2889	3001	112
85	3001	3124	123
86	3124	3258	134
87	3258	3400	142
88	3400	3551	151
89	3551	3714	163
90	3714	3890	176
91	3890	4082	192
92	4082	4289	207
93	4289	4513	224
94	4513	4758	245
95	4758	5030	272
96	5030	5331	301
97	5331	5662	331
98	5662	6032	370
99	6032	6455	423
100	6455	6933	478
101	6933	7478	545
102	7478	8122	644
103	8122	8876	754
104	8876	9779	903
