#
#N Pointing	tstart	tend	Obs time
#		s
1	210	218	8
2	218	226	8
3	226	235	9
4	235	244	9
5	244	253	9
6	253	262	9
7	262	271	9
8	271	280	9
9	280	289	9
10	289	298	9
11	298	307	9
12	307	316	9
13	316	325	9
14	325	335	10
15	335	345	10
16	345	355	10
17	355	365	10
18	365	375	10
19	375	386	11
20	386	397	11
21	397	408	11
22	408	419	11
23	419	430	11
24	430	442	12
25	442	454	12
26	454	466	12
27	466	478	12
28	478	490	12
29	490	502	12
30	502	514	12
31	514	527	13
32	527	540	13
33	540	553	13
34	553	566	13
35	566	579	13
36	579	593	14
37	593	607	14
38	607	621	14
39	621	635	14
40	635	649	14
41	649	664	15
42	664	679	15
43	679	694	15
44	694	709	15
45	709	725	16
46	725	741	16
47	741	757	16
48	757	773	16
49	773	790	17
50	790	807	17
51	807	824	17
52	824	842	18
53	842	860	18
54	860	879	19
55	879	898	19
56	898	918	20
57	918	939	21
58	939	960	21
59	960	982	22
60	982	1005	23
61	1005	1029	24
62	1029	1053	24
63	1053	1078	25
64	1078	1103	25
65	1103	1129	26
66	1129	1155	26
67	1155	1182	27
68	1182	1210	28
69	1210	1239	29
70	1239	1268	29
71	1268	1298	30
72	1298	1329	31
73	1329	1361	32
74	1361	1394	33
75	1394	1427	33
76	1427	1461	34
77	1461	1496	35
78	1496	1533	37
79	1533	1571	38
80	1571	1610	39
81	1610	1650	40
82	1650	1691	41
83	1691	1734	43
84	1734	1778	44
85	1778	1823	45
86	1823	1870	47
87	1870	1919	49
88	1919	1970	51
89	1970	2023	53
90	2023	2078	55
91	2078	2136	58
92	2136	2196	60
93	2196	2259	63
94	2259	2326	67
95	2326	2397	71
96	2397	2473	76
97	2473	2555	82
98	2555	2641	86
99	2641	2731	90
100	2731	2825	94
101	2825	2925	100
102	2925	3031	106
103	3031	3144	113
104	3144	3264	120
105	3264	3391	127
106	3391	3525	134
107	3525	3668	143
108	3668	3822	154
109	3822	3989	167
110	3989	4169	180
111	4169	4361	192
112	4361	4568	207
113	4568	4794	226
114	4794	5044	250
115	5044	5318	274
116	5318	5617	299
117	5617	5949	332
118	5949	6325	376
119	6325	6748	423
120	6748	7223	475
121	7223	7770	547
122	7770	8413	643
123	8413	9158	745
124	9158	10059	901
