#
#N Pointing	tstart	tend	Obs time
#		s
1	210	214	4
2	214	218	4
3	218	222	4
4	222	226	4
5	226	230	4
6	230	234	4
7	234	238	4
8	238	242	4
9	242	246	4
10	246	250	4
11	250	254	4
12	254	258	4
13	258	262	4
14	262	266	4
15	266	270	4
16	270	274	4
17	274	278	4
18	278	282	4
19	282	287	5
20	287	292	5
21	292	297	5
22	297	302	5
23	302	307	5
24	307	312	5
25	312	317	5
26	317	322	5
27	322	327	5
28	327	332	5
29	332	337	5
30	337	342	5
31	342	347	5
32	347	352	5
33	352	357	5
34	357	363	6
35	363	369	6
36	369	375	6
37	375	381	6
38	381	387	6
39	387	393	6
40	393	399	6
41	399	405	6
42	405	411	6
43	411	418	7
44	418	425	7
45	425	432	7
46	432	439	7
47	439	446	7
48	446	453	7
49	453	460	7
50	460	467	7
51	467	474	7
52	474	481	7
53	481	489	8
54	489	497	8
55	497	505	8
56	505	513	8
57	513	521	8
58	521	529	8
59	529	537	8
60	537	545	8
61	545	554	9
62	554	563	9
63	563	572	9
64	572	581	9
65	581	590	9
66	590	599	9
67	599	609	10
68	609	619	10
69	619	629	10
70	629	639	10
71	639	649	10
72	649	659	10
73	659	670	11
74	670	681	11
75	681	692	11
76	692	703	11
77	703	714	11
78	714	726	12
79	726	738	12
80	738	750	12
81	750	762	12
82	762	775	13
83	775	788	13
84	788	801	13
85	801	815	14
86	815	829	14
87	829	843	14
88	843	858	15
89	858	873	15
90	873	889	16
91	889	905	16
92	905	922	17
93	922	939	17
94	939	957	18
95	957	976	19
96	976	995	19
97	995	1015	20
98	1015	1036	21
99	1036	1057	21
100	1057	1079	22
101	1079	1101	22
102	1101	1124	23
103	1124	1148	24
104	1148	1173	25
105	1173	1198	25
106	1198	1224	26
107	1224	1251	27
108	1251	1279	28
109	1279	1308	29
110	1308	1338	30
111	1338	1369	31
112	1369	1401	32
113	1401	1434	33
114	1434	1469	35
115	1469	1505	36
116	1505	1543	38
117	1543	1582	39
118	1582	1623	41
119	1623	1666	43
120	1666	1710	44
121	1710	1756	46
122	1756	1804	48
123	1804	1854	50
124	1854	1907	53
125	1907	1963	56
126	1963	2022	59
127	2022	2084	62
128	2084	2148	64
129	2148	2216	68
130	2216	2287	71
131	2287	2362	75
132	2362	2442	80
133	2442	2528	86
134	2528	2619	91
135	2619	2716	97
136	2716	2819	103
137	2819	2929	110
138	2929	3047	118
139	3047	3176	129
140	3176	3315	139
141	3315	3464	149
142	3464	3625	161
143	3625	3801	176
144	3801	3996	195
145	3996	4211	215
146	4211	4446	235
147	4446	4706	260
148	4706	5001	295
149	5001	5335	334
150	5335	5709	374
151	5709	6139	430
152	6139	6646	507
153	6646	7232	586
154	7232	7936	704
155	7936	8794	858
156	8794	9855	1061
