#
#N Pointing	tstart	tend	Obs time
#		s
1	210	217	7
2	217	225	8
3	225	233	8
4	233	241	8
5	241	249	8
6	249	257	8
7	257	265	8
8	265	273	8
9	273	281	8
10	281	289	8
11	289	297	8
12	297	305	8
13	305	313	8
14	313	321	8
15	321	329	8
16	329	337	8
17	337	345	8
18	345	353	8
19	353	361	8
20	361	369	8
21	369	377	8
22	377	386	9
23	386	395	9
24	395	404	9
25	404	413	9
26	413	422	9
27	422	431	9
28	431	440	9
29	440	449	9
30	449	458	9
31	458	467	9
32	467	476	9
33	476	485	9
34	485	494	9
35	494	503	9
36	503	512	9
37	512	521	9
38	521	531	10
39	531	541	10
40	541	551	10
41	551	561	10
42	561	571	10
43	571	581	10
44	581	591	10
45	591	602	11
46	602	613	11
47	613	624	11
48	624	635	11
49	635	646	11
50	646	657	11
51	657	668	11
52	668	679	11
53	679	691	12
54	691	703	12
55	703	715	12
56	715	727	12
57	727	739	12
58	739	751	12
59	751	763	12
60	763	775	12
61	775	787	12
62	787	799	12
63	799	812	13
64	812	825	13
65	825	838	13
66	838	851	13
67	851	864	13
68	864	877	13
69	877	890	13
70	890	903	13
71	903	917	14
72	917	931	14
73	931	945	14
74	945	959	14
75	959	973	14
76	973	987	14
77	987	1002	15
78	1002	1017	15
79	1017	1032	15
80	1032	1047	15
81	1047	1062	15
82	1062	1078	16
83	1078	1094	16
84	1094	1110	16
85	1110	1127	17
86	1127	1144	17
87	1144	1161	17
88	1161	1179	18
89	1179	1197	18
90	1197	1215	18
91	1215	1234	19
92	1234	1253	19
93	1253	1273	20
94	1273	1293	20
95	1293	1313	20
96	1313	1333	20
97	1333	1354	21
98	1354	1375	21
99	1375	1396	21
100	1396	1417	21
101	1417	1439	22
102	1439	1461	22
103	1461	1483	22
104	1483	1506	23
105	1506	1529	23
106	1529	1553	24
107	1553	1577	24
108	1577	1601	24
109	1601	1626	25
110	1626	1651	25
111	1651	1676	25
112	1676	1702	26
113	1702	1728	26
114	1728	1755	27
115	1755	1782	27
116	1782	1810	28
117	1810	1838	28
118	1838	1867	29
119	1867	1896	29
120	1896	1926	30
121	1926	1956	30
122	1956	1987	31
123	1987	2018	31
124	2018	2050	32
125	2050	2083	33
126	2083	2116	33
127	2116	2150	34
128	2150	2184	34
129	2184	2219	35
130	2219	2255	36
131	2255	2291	36
132	2291	2328	37
133	2328	2366	38
134	2366	2405	39
135	2405	2445	40
136	2445	2486	41
137	2486	2528	42
138	2528	2570	42
139	2570	2613	43
140	2613	2657	44
141	2657	2702	45
142	2702	2748	46
143	2748	2795	47
144	2795	2843	48
145	2843	2892	49
146	2892	2942	50
147	2942	2994	52
148	2994	3047	53
149	3047	3102	55
150	3102	3158	56
151	3158	3216	58
152	3216	3275	59
153	3275	3336	61
154	3336	3399	63
155	3399	3464	65
156	3464	3532	68
157	3532	3602	70
158	3602	3675	73
159	3675	3751	76
160	3751	3831	80
161	3831	3915	84
162	3915	4004	89
163	4004	4096	92
164	4096	4191	95
165	4191	4289	98
166	4289	4390	101
167	4390	4495	105
168	4495	4604	109
169	4604	4717	113
170	4717	4835	118
171	4835	4959	124
172	4959	5089	130
173	5089	5224	135
174	5224	5364	140
175	5364	5510	146
176	5510	5663	153
177	5663	5823	160
178	5823	5992	169
179	5992	6170	178
180	6170	6360	190
181	6360	6559	199
182	6559	6768	209
183	6768	6988	220
184	6988	7221	233
185	7221	7468	247
186	7468	7733	265
187	7733	8019	286
188	8019	8324	305
189	8324	8648	324
190	8648	8994	346
191	8994	9368	374
192	9368	9776	408
