#
#N Pointing	tstart	tend	Obs time
#		s
1	210	229	19
2	229	248	19
3	248	267	19
4	267	287	20
5	287	308	21
6	308	330	22
7	330	352	22
8	352	375	23
9	375	398	23
10	398	422	24
11	422	447	25
12	447	473	26
13	473	501	28
14	501	530	29
15	530	560	30
16	560	590	30
17	590	621	31
18	621	653	32
19	653	686	33
20	686	721	35
21	721	757	36
22	757	794	37
23	794	833	39
24	833	874	41
25	874	918	44
26	918	965	47
27	965	1015	50
28	1015	1068	53
29	1068	1124	56
30	1124	1183	59
31	1183	1245	62
32	1245	1310	65
33	1310	1379	69
34	1379	1452	73
35	1452	1529	77
36	1529	1611	82
37	1611	1698	87
38	1698	1791	93
39	1791	1890	99
40	1890	1997	107
41	1997	2112	115
42	2112	2235	123
43	2235	2368	133
44	2368	2513	145
45	2513	2673	160
46	2673	2851	178
47	2851	3054	203
48	3054	3290	236
49	3290	3554	264
50	3554	3853	299
51	3853	4197	344
52	4197	4589	392
53	4589	5049	460
54	5049	5592	543
55	5592	6242	650
56	6242	7040	798
57	7040	8039	999
58	8039	9326	1287
