#
#N Pointing	tstart	tend	Obs time
#		s
1	210	223	13
2	223	237	14
3	237	251	14
4	251	266	15
5	266	282	16
6	282	298	16
7	298	314	16
8	314	331	17
9	331	349	18
10	349	367	18
11	367	386	19
12	386	406	20
13	406	427	21
14	427	449	22
15	449	472	23
16	472	497	25
17	497	524	27
18	524	552	28
19	552	581	29
20	581	612	31
21	612	645	33
22	645	680	35
23	680	716	36
24	716	755	39
25	755	796	41
26	796	840	44
27	840	887	47
28	887	937	50
29	937	990	53
30	990	1048	58
31	1048	1110	62
32	1110	1176	66
33	1176	1248	72
34	1248	1328	80
35	1328	1416	88
36	1416	1516	100
37	1516	1633	117
38	1633	1764	131
39	1764	1912	148
40	1912	2082	170
41	2082	2275	193
42	2275	2501	226
43	2501	2767	266
44	2767	3083	316
45	3083	3472	389
46	3472	3953	481
47	3953	4572	619
48	4572	5400	828
49	5400	6561	1161
50	6561	8324	1763
