#
#N Pointing	tstart	tend	Obs time
#		s
1	210	214	4
2	214	218	4
3	218	222	4
4	222	226	4
5	226	230	4
6	230	234	4
7	234	238	4
8	238	242	4
9	242	246	4
10	246	250	4
11	250	254	4
12	254	258	4
13	258	262	4
14	262	266	4
15	266	270	4
16	270	274	4
17	274	278	4
18	278	282	4
19	282	286	4
20	286	290	4
21	290	294	4
22	294	298	4
23	298	302	4
24	302	306	4
25	306	310	4
26	310	314	4
27	314	318	4
28	318	322	4
29	322	326	4
30	326	330	4
31	330	335	5
32	335	340	5
33	340	345	5
34	345	350	5
35	350	355	5
36	355	360	5
37	360	365	5
38	365	370	5
39	370	375	5
40	375	380	5
41	380	385	5
42	385	390	5
43	390	395	5
44	395	401	6
45	401	407	6
46	407	413	6
47	413	419	6
48	419	425	6
49	425	431	6
50	431	437	6
51	437	443	6
52	443	449	6
53	449	455	6
54	455	461	6
55	461	467	6
56	467	473	6
57	473	479	6
58	479	486	7
59	486	493	7
60	493	500	7
61	500	507	7
62	507	514	7
63	514	521	7
64	521	528	7
65	528	535	7
66	535	542	7
67	542	549	7
68	549	556	7
69	556	564	8
70	564	572	8
71	572	580	8
72	580	588	8
73	588	596	8
74	596	604	8
75	604	612	8
76	612	620	8
77	620	628	8
78	628	637	9
79	637	646	9
80	646	655	9
81	655	664	9
82	664	673	9
83	673	682	9
84	682	691	9
85	691	700	9
86	700	710	10
87	710	720	10
88	720	730	10
89	730	740	10
90	740	750	10
91	750	760	10
92	760	771	11
93	771	782	11
94	782	793	11
95	793	804	11
96	804	815	11
97	815	827	12
98	827	839	12
99	839	851	12
100	851	863	12
101	863	875	12
102	875	888	13
103	888	901	13
104	901	914	13
105	914	927	13
106	927	941	14
107	941	955	14
108	955	969	14
109	969	984	15
110	984	999	15
111	999	1014	15
112	1014	1030	16
113	1030	1046	16
114	1046	1062	16
115	1062	1079	17
116	1079	1096	17
117	1096	1114	18
118	1114	1132	18
119	1132	1151	19
120	1151	1170	19
121	1170	1190	20
122	1190	1211	21
123	1211	1233	22
124	1233	1256	23
125	1256	1280	24
126	1280	1304	24
127	1304	1329	25
128	1329	1354	25
129	1354	1380	26
130	1380	1407	27
131	1407	1434	27
132	1434	1462	28
133	1462	1491	29
134	1491	1521	30
135	1521	1552	31
136	1552	1585	33
137	1585	1619	34
138	1619	1654	35
139	1654	1690	36
140	1690	1727	37
141	1727	1765	38
142	1765	1804	39
143	1804	1845	41
144	1845	1887	42
145	1887	1931	44
146	1931	1977	46
147	1977	2025	48
148	2025	2075	50
149	2075	2127	52
150	2127	2181	54
151	2181	2237	56
152	2237	2296	59
153	2296	2357	61
154	2357	2422	65
155	2422	2490	68
156	2490	2562	72
157	2562	2637	75
158	2637	2716	79
159	2716	2799	83
160	2799	2886	87
161	2886	2978	92
162	2978	3076	98
163	3076	3181	105
164	3181	3293	112
165	3293	3411	118
166	3411	3536	125
167	3536	3670	134
168	3670	3814	144
169	3814	3970	156
170	3970	4139	169
171	4139	4320	181
172	4320	4515	195
173	4515	4728	213
174	4728	4964	236
175	4964	5225	261
176	5225	5510	285
177	5510	5824	314
178	5824	6178	354
179	6178	6582	404
180	6582	7034	452
181	7034	7550	516
182	7550	8158	608
183	8158	8863	705
184	8863	9699	836
