#
#N Pointing	tstart	tend	Obs time
#		s
1	210	226	16
2	226	242	16
3	242	258	16
4	258	275	17
5	275	292	17
6	292	310	18
7	310	328	18
8	328	346	18
9	346	364	18
10	364	383	19
11	383	402	19
12	402	421	19
13	421	440	19
14	440	460	20
15	460	480	20
16	480	500	20
17	500	521	21
18	521	542	21
19	542	564	22
20	564	587	23
21	587	611	24
22	611	636	25
23	636	661	25
24	661	687	26
25	687	713	26
26	713	740	27
27	740	768	28
28	768	796	28
29	796	825	29
30	825	855	30
31	855	886	31
32	886	917	31
33	917	949	32
34	949	982	33
35	982	1016	34
36	1016	1051	35
37	1051	1088	37
38	1088	1127	39
39	1127	1167	40
40	1167	1210	43
41	1210	1255	45
42	1255	1302	47
43	1302	1351	49
44	1351	1402	51
45	1402	1455	53
46	1455	1510	55
47	1510	1567	57
48	1567	1627	60
49	1627	1689	62
50	1689	1754	65
51	1754	1821	67
52	1821	1891	70
53	1891	1965	74
54	1965	2043	78
55	2043	2124	81
56	2124	2209	85
57	2209	2298	89
58	2298	2392	94
59	2392	2492	100
60	2492	2598	106
61	2598	2712	114
62	2712	2834	122
63	2834	2967	133
64	2967	3113	146
65	3113	3275	162
66	3275	3448	173
67	3448	3634	186
68	3634	3836	202
69	3836	4058	222
70	4058	4299	241
71	4299	4562	263
72	4562	4852	290
73	4852	5177	325
74	5177	5536	359
75	5536	5936	400
76	5936	6394	458
77	6394	6913	519
78	6913	7505	592
79	7505	8202	697
80	8202	9015	813
81	9015	9990	975
