#
#N Pointing	tstart	tend	Obs time
#		s
1	210	215	5
2	215	220	5
3	220	225	5
4	225	230	5
5	230	235	5
6	235	241	6
7	241	247	6
8	247	253	6
9	253	259	6
10	259	265	6
11	265	271	6
12	271	277	6
13	277	284	7
14	284	291	7
15	291	298	7
16	298	305	7
17	305	312	7
18	312	320	8
19	320	328	8
20	328	336	8
21	336	344	8
22	344	352	8
23	352	361	9
24	361	370	9
25	370	379	9
26	379	389	10
27	389	399	10
28	399	409	10
29	409	420	11
30	420	431	11
31	431	443	12
32	443	455	12
33	455	468	13
34	468	482	14
35	482	497	15
36	497	512	15
37	512	528	16
38	528	545	17
39	545	562	17
40	562	580	18
41	580	599	19
42	599	619	20
43	619	640	21
44	640	662	22
45	662	686	24
46	686	711	25
47	711	737	26
48	737	765	28
49	765	795	30
50	795	827	32
51	827	861	34
52	861	897	36
53	897	936	39
54	936	978	42
55	978	1024	46
56	1024	1073	49
57	1073	1126	53
58	1126	1184	58
59	1184	1248	64
60	1248	1319	71
61	1319	1397	78
62	1397	1484	87
63	1484	1583	99
64	1583	1695	112
65	1695	1822	127
66	1822	1970	148
67	1970	2145	175
68	2145	2351	206
69	2351	2606	255
70	2606	2921	315
71	2921	3333	412
72	3333	3884	551
73	3884	4684	800
74	4684	5965	1281
75	5965	8467	2502
